Application_Date,employer_name,employer_city,Processing_Office,employer_postal_code,total_workers,Decision_Date,soc_code,Visa_Status,wage_rate_of_pay_from,full_time_position,wage_unit_of_pay,prevailing_wage,pw_unit_of_pay,year,CAcase_submitted,Processing_Days,Processing_Months,Visa_Type
2016-08-23,ADVENT GLOBAL SOLUTIONS INC,HOUSTON,Texas,77070,1,2016-10-19,15-1131,CERTIFIED-WITHDRAWN,65000.0,Y,Year,55390.0,Year,2017,2016-08-23,57,2,H1B
2016-08-24,MORLOGIC INC,ANN ARBOR,Michigan,48104,1,2016-10-19,15-1121,CERTIFIED-WITHDRAWN,63000.0,Y,Year,62234.0,Year,2017,2016-08-24,56,2,H1B
2016-08-25,UTBATTELLE LLC (OAK RIDGE NATIONAL LABORATORY),OAK RIDGE,Tennessee,37831,1,2016-10-19,19-2032,CERTIFIED-WITHDRAWN,70020.0,Y,Year,53373.0,Year,2017,2016-08-25,55,2,H1B
2016-08-25,CITIZENS FINANCIAL GROUP INC,CRANSTON,Rhode Island,2920,1,2016-10-19,15-1132,CERTIFIED-WITHDRAWN,100045.0,Y,Year,76461.0,Year,2017,2016-08-25,55,2,H1B
2016-09-08,EPSON AMERICA INC,LONG BEACH,California,90806,1,2016-10-19,15-1121,CERTIFIED-WITHDRAWN,145600.0,Y,Year,113443.0,Year,2017,2016-09-08,41,1,H1B
2016-09-15,LINKEDIN CORPORATION,MOUNTAIN VIEW,California,94043,1,2016-10-19,15-1134,CERTIFIED-WITHDRAWN,81030.0,Y,Year,81030.0,Year,2017,2016-09-15,34,1,H1B
2016-09-22,MORLOGIC INC,ANN ARBOR,Michigan,48105,1,2016-10-19,15-1121,CERTIFIED-WITHDRAWN,64000.0,Y,Year,63710.0,Year,2017,2016-09-22,27,1,H1B
2016-09-25,INTERNATIONAL CHRISTIAN CONCERN INC,SILVER SPRING,Maryland,20910,1,2016-10-19,9151-11-01 00:00:00,CERTIFIED-WITHDRAWN,56000.0,Y,Year,48194.0,Year,2017,2016-09-25,24,1,H1B
2016-09-28,AIT GLOBAL INC,MATAWAN,New Jersey,7747,1,2016-10-19,13-1111,CERTIFIED-WITHDRAWN,79000.0,Y,Year,78499.0,Year,2017,2016-09-28,21,1,H1B
2016-10-04,TEKNOSYS INC,MORRISVILLE,North Carolina,27560,1,2016-10-19,15-1133,CERTIFIED-WITHDRAWN,85000.0,Y,Year,79331.0,Year,2017,2016-10-04,15,0,H1B
2016-10-10,EPITEC INC,SOUTHFIELD,Michigan,48033,1,2016-10-19,15-1121,CERTIFIED-WITHDRAWN,74880.0,Y,Hour,68598.4,Hour,2017,2016-10-10,9,0,H1B
2016-10-11,REHABCARE GROUP EAST INC,LOUISVILLE,Kentucky,40202,1,2016-10-19,29-1123,CERTIFIED-WITHDRAWN,93600.0,Y,Hour,80828.8,Hour,2017,2016-10-11,8,0,H1B
2016-10-11,LARSEN AND TOUBRO INFOTECH LIMITED,EDISON,New Jersey,8817,1,2016-10-19,15-1199,CERTIFIED-WITHDRAWN,65856.0,Y,Year,44512.0,Year,2017,2016-10-11,8,0,H1B
2016-10-12,DELOITTE CONSULTING LLP,PHILADELPHIA,Pennsylvania,19103,15,2016-10-19,15-2011,CERTIFIED,100000.0,Y,Year,60195.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,MASTECH DIGITAL TECHNOLOGIES INC A MASTECH DIGITAL INC COMPANY,MOON TOWNSHIP,Pennsylvania,15108,6,2016-10-19,15-1132,CERTIFIED,101566.4,Y,Hour,101566.4,Hour,2017,2016-10-12,7,0,H1B
2016-10-12,DELOITTE CONSULTING LLP,PHILADELPHIA,Pennsylvania,19103,15,2016-10-19,15-1121,CERTIFIED,134534.0,Y,Year,103043.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,BECKMAN RESEARCH INSTITUTE OF THE CITY OF HOPE,DUARTE,California,91010,1,2016-10-19,19-1042,CERTIFIED,45897.0,Y,Year,44387.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,MERCY CLINIC EAST COMMUNITIES,ST. LOUIS,Missouri,63141-8277,1,2016-10-19,29-1069,CERTIFIED,312000.0,N,Hour,209144.0,Hour,2017,2016-10-12,7,0,H1B
2016-10-12,CONTINENTAL AUTOMOTIVE SYSTEMS INC,AUBURN HILLS,Michigan,48326,1,2016-10-19,17-2199,CERTIFIED,72000.0,Y,Year,67100.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,ZS ASSOCIATES INC,EVANSTON,Illinois,60201,1,2016-10-19,15-1199,CERTIFIED,84250.0,Y,Year,59800.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,CISCO SYSTEMS INC,SAN JOSE,California,95134,5,2016-10-19,13-1081,CERTIFIED,124480.0,Y,Year,124480.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,MAGIC LEAP INC,DANIA BEACH,Florida,33004,1,2016-10-19,15-1133,CERTIFIED,135000.0,Y,Year,122533.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,MICROSOFT CORPORATION,REDMOND,Washington,98052,1,2016-10-19,15-1132,CERTIFIED,135668.0,Y,Year,106101.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,DELOITTE CONSULTING LLP,PHILADELPHIA,Pennsylvania,19103,15,2016-10-19,15-1121,CERTIFIED,104936.0,Y,Year,91666.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,UNIVERSITY OF CALIFORNIA SAN DIEGO,LA JOLLA,California,92093,1,2016-10-19,25-1042,CERTIFIED,73000.0,Y,Year,63630.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,CIENA CORPORATION,HANOVER,Maryland,21076,1,2016-10-19,15-1133,CERTIFIED,108150.0,Y,Year,85699.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,VMWARE INC,PALO ALTO,California,94304,1,2016-10-19,15-1199,CERTIFIED,86000.0,Y,Year,74293.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,GCI COMMUNICATION CORP,ANCHORAGE,Alaska,99503,1,2016-10-19,15-1121,CERTIFIED,111858.0,Y,Year,82576.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,FACEBOOK INC,MENLO PARK,California,94025,1,2016-10-19,15-1199,CERTIFIED,156821.25,Y,Year,145670.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,PAYPAL INC,SAN JOSE,California,95131,1,2016-10-19,15-1132,CERTIFIED-WITHDRAWN,165000.0,Y,Year,142638.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,GALVESTON,Texas,77555,1,2016-10-19,29-1069,CERTIFIED,50176.0,Y,Year,50176.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,ARISTA NETWORKS INC,SANTA CLARA,California,95054,1,2016-10-19,15-1133,CERTIFIED,120000.0,Y,Year,106962.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,VMWARE INC,PALO ALTO,California,94304,1,2016-10-19,15-1132,CERTIFIED,225000.0,Y,Year,180527.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,VERIZON DATA SERVICES LLC,IRVING,Texas,75038,1,2016-10-19,15-1132,CERTIFIED,102000.0,Y,Year,87600.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,NVIDIA CORPORATION,SANTA CLARA,California,95050,30,2016-10-19,15-1199,CERTIFIED,169629.0,Y,Year,169629.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,ADVANCED INSTRUMENTS INC,NORWOOD,Massachusetts,2062,1,2016-10-19,17-2071,CERTIFIED,85000.0,Y,Year,73570.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,CEREBRO DATA INC,SAN FRANCISCO,California,94109,1,2016-10-19,15-1132,CERTIFIED,140000.0,Y,Year,136573.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,INTERCONTINENTAL EXCHANGE HOLDINGS INC,ATLANTA,Georgia,30328,1,2016-10-19,15-1199,CERTIFIED,82500.0,Y,Year,82400.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,OVERSTOCKCOM INC,MIDVALE,Utah,84047,1,2016-10-19,15-1132,CERTIFIED,115000.0,Y,Year,96470.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,NORTHWEST COMMUNITY HEALTH CARE,PASCOAG,Rhode Island,2859,1,2016-10-19,29-1021,CERTIFIED,136510.399999999,N,Hour,111591.999999999,Hour,2017,2016-10-12,7,0,H1B
2016-10-12,COPART INC,DALLAS,Texas,75254,1,2016-10-19,15-1132,CERTIFIED,91500.0,Y,Year,91500.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,DELOITTE CONSULTING LLP,PHILADELPHIA,Pennsylvania,19103,15,2016-10-19,15-1121,CERTIFIED,92557.0,Y,Year,74963.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,PREMIER IT SOLUTIONS INC,RICHARDSON,Texas,75081,1,2016-10-19,15-1142,CERTIFIED-WITHDRAWN,75000.0,Y,Year,59592.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,MASTECH DIGITAL TECHNOLOGIES INC A MASTECH DIGITAL INC COMPANY,MOON TOWNSHIP,Pennsylvania,15108,6,2016-10-19,15-1132,CERTIFIED,89751.9999999999,Y,Hour,89751.9999999999,Hour,2017,2016-10-12,7,0,H1B
2016-10-12,NVIDIA CORPORATION,SANTA CLARA,California,95050,30,2016-10-19,17-2061,CERTIFIED,147126.0,Y,Year,147126.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,THE MATHWORKS INC,NATICK,Massachusetts,1760,1,2016-10-19,15-1132,CERTIFIED,98000.0,Y,Year,87194.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,LNG MANAGEMENT SERVICES LLC,HOUSTON,Texas,77002,1,2016-10-19,9041-11-01 00:00:00,DENIED,223850.0,Y,Year,223850.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,GENZYME THERAPEUTIC PRODUCTS LIMITED PARTNERSHIP,CAMBRIDGE,Massachusetts,2142,1,2016-10-19,17-2112,CERTIFIED,76856.0,Y,Year,76856.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,CSC COVANSYS CORPORATION,TYSONS,Virginia,22102,10,2016-10-19,15-1142,CERTIFIED,56306.0,Y,Year,56306.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,TALENTHUB INC,SOMERSET,New Jersey,8873,1,2016-10-19,15-1121,CERTIFIED,65000.0,Y,Year,62234.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,PRICEWATERHOUSECOOPERS LLP,TAMPA,Florida,33607,1,2016-10-19,13-1161,CERTIFIED,121500.0,Y,Year,98134.0,Year,2017,2016-10-12,7,0,H1B
2016-10-12,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,Maryland,20850,1,2016-10-19,15-1131,CERTIFIED,62130.0,Y,Year,62130.0,Year,2017,2016-10-12,7,0,H1B
2016-10-13,SMART INFORMATION MANAGEMENT SYSTEM INC,PLAINSBORO,New Jersey,8536,1,2016-10-19,15-1121,CERTIFIED,65100.0,Y,Year,64813.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,BETH ISRAEL DEACONESS MEDICAL CENTER INC,BOSTON,Massachusetts,2215,1,2016-10-19,19-4021,CERTIFIED,45000.0,Y,Year,42723.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,THE UNIVERSITY OF SOUTHERN CALIFORNIA,LOS ANGELES,California,90089,1,2016-10-19,25-1063,CERTIFIED,275400.0,Y,Year,59510.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,NASDAQ INC,NEW YORK,New York,10006,1,2016-10-19,15-1199,CERTIFIED,108992.0,Y,Year,108992.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,UBER TECHNOLOGIES INC,SAN FRANCISCO,California,94103,1,2016-10-19,15-1132,CERTIFIED,106101.0,Y,Year,106101.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,GEMOLOGICAL INSTITUTE OF AMERICA (GIA),CARLSBAD,California,92008,1,2016-10-19,19-2012,CERTIFIED,80000.0,Y,Year,66914.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,SF MOTORS INC,MILPITAS,California,95035,1,2016-10-19,17-2071,CERTIFIED,125000.0,Y,Year,114608.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,CUMMINS INC,NASHVILLE,Tennessee,37214,1,2016-10-19,17-2112,CERTIFIED,70699.0,Y,Year,60944.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,20,2016-10-19,17-2072,CERTIFIED,79082.0,Y,Year,79082.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,8,2016-10-19,17-2061,CERTIFIED,98280.0,Y,Year,98280.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,5,2016-10-19,15-1133,CERTIFIED,101229.0,Y,Year,101229.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,25,2016-10-19,17-2072,CERTIFIED,89066.0,Y,Year,89066.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,50,2016-10-19,17-2072,CERTIFIED,79082.0,Y,Year,79082.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,8,2016-10-19,17-2112,CERTIFIED,75962.0,Y,Year,75962.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,APPALACHIAN REGIONAL HEALTHCARE INC,HAZARD,Kentucky,41701,1,2016-10-19,29-1123,CERTIFIED,63211.0,Y,Year,63211.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,UNION PACIFIC RAILROAD,OMAHA,Nebraska,68179,1,2016-10-19,15-1132,CERTIFIED,99432.0,Y,Year,84926.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,50,2016-10-19,17-2072,CERTIFIED,79082.0,Y,Year,79082.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,5,2016-10-19,17-2112,CERTIFIED,86507.0,Y,Year,86507.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,50,2016-10-19,17-2072,CERTIFIED,79082.0,Y,Year,79082.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,5,2016-10-19,17-2112,CERTIFIED,101130.0,Y,Year,101130.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,8,2016-10-19,17-2072,CERTIFIED,95867.0,Y,Year,95867.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,5,2016-10-19,15-1133,CERTIFIED,88629.0,Y,Year,88629.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,5,2016-10-19,15-1133,CERTIFIED,85869.0,Y,Year,85869.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,50,2016-10-19,17-2061,CERTIFIED,98280.0,Y,Year,98280.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,25,2016-10-19,17-2061,CERTIFIED,98280.0,Y,Year,98280.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,5,2016-10-19,15-1133,CERTIFIED,85869.0,Y,Year,85869.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,8,2016-10-19,17-2061,CERTIFIED,83348.0,Y,Year,83348.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,5,2016-10-19,17-2199,CERTIFIED,78978.0,Y,Year,78978.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,SALESFORCECOM INC,SAN FRANCISCO,California,94105,1,2016-10-19,13-1111,CERTIFIED,92019.0,Y,Year,92019.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,FIDELITY BROKERAGE SERVICES LLC,BOSTON,Massachusetts,2210,1,2016-10-19,15-1121,CERTIFIED,87922.0,Y,Year,87922.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,NVIDIA CORPORATION,SANTA CLARA,California,95050,50,2016-10-19,15-1199,CERTIFIED,143504.0,Y,Year,143504.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,DELOITTE CONSULTING LLP,PHILADELPHIA,Pennsylvania,19103,15,2016-10-19,15-1121,CERTIFIED,129000.0,Y,Year,97843.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,RAM SOFTWARE SOLUTIONS INC,PARSIPPANY,New Jersey,7054,1,2016-10-19,15-1131,CERTIFIED,60382.0,Y,Year,60382.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,Maryland,20850,1,2016-10-19,15-1131,CERTIFIED,62500.0,Y,Year,61318.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,WM WRIGLEY JR COMPANY,CHICAGO,Illinois,60654,1,2016-10-19,19-1012,CERTIFIED,79893.0,Y,Year,79893.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,TATA CONSULTANCY SERVICES LIMITED,ROCKVILLE,Maryland,20850,1,2016-10-19,15-1134,CERTIFIED,60700.0,Y,Year,52312.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,THERANOS INC,PALO ALTO,California,94304,1,2016-10-19,15-1133,CERTIFIED,131167.0,Y,Year,131167.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,INTEL CORPORATION,SANTA CLARA,California,95054,1,2016-10-19,17-2072,CERTIFIED,93450.0,Y,Year,93450.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,JPMORGAN CHASE ANDAMP; CO,CHICAGO,Illinois,60603,1,2016-10-19,15-2041,CERTIFIED,160000.0,Y,Year,107182.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,ERNST AND YOUNG US LLP,SECAUCUS,New Jersey,7094,1,2016-10-19,13-2011,CERTIFIED,177200.0,Y,Year,116979.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,ERNST AND YOUNG US LLP,SECAUCUS,New Jersey,7094,1,2016-10-19,13-2011,CERTIFIED,177200.0,Y,Year,94723.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,BLOOMBERG LP,NEW YORK,New York,10022,1,2016-10-19,3021-11-01 00:00:00,CERTIFIED,229500.0,Y,Year,143749.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,GROUPON INC,CHICAGO,Illinois,60654,1,2016-10-19,15-1132,CERTIFIED,170000.0,Y,Year,169749.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,PAREXEL INTERNATIONAL,WALTHAM,Massachusetts,2451,1,2016-10-19,15-1199,CERTIFIED,109791.0,Y,Year,92872.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,LATENTVIEW ANALYTICS CORPORATION,SAN JOSE,California,95131,1,2016-10-19,15-1199,CERTIFIED,100500.0,Y,Year,71781.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,ATOSA CATERING EQUIPMENT INC,WALNUT,California,91789,1,2016-10-19,13-1161,CERTIFIED,48797.0,Y,Year,48797.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,CENTRAL CONSOLIDATED SCHOOL DISTRICT,SHIPROCK,New Mexico,87401,1,2016-10-19,25-2052,CERTIFIED,36301.0,Y,Year,36301.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,NARVAR INC,SAN FRANCISCO,California,94107,1,2016-10-19,15-1133,CERTIFIED,96138.0,Y,Year,96138.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,SAMSUNG ELECTRONICS AMERICA INC,RIDGEFIELD PARK,New Jersey,7660,1,2016-10-19,15-1132,CERTIFIED,170000.0,Y,Year,169749.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,VECODE INC,MONROE,New Jersey,8831,2,2016-10-19,15-1121,CERTIFIED,69000.0,Y,Year,68952.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,CUMMINS INC,NASHVILLE,Tennessee,37214,1,2016-10-19,17-2112,CERTIFIED,62317.0,Y,Year,60112.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,WHITE PINE SOFTWARE TECHNOLOGIES LLC,YPSILANTI,Michigan,48197,1,2016-10-19,15-1132,CERTIFIED,76000.0,Y,Year,75858.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,RAMBUS INC,SUNNYVALE,California,94089,1,2016-10-19,15-1199,CERTIFIED,100000.0,Y,Year,95306.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,APPLE INC,CUPERTINO,California,95014,1,2016-10-19,17-2071,CERTIFIED,124000.0,Y,Year,114608.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,QUALCOMM TECHNOLOGIES INC,SAN DIEGO,California,92121,25,2016-10-19,17-2072,CERTIFIED,113485.0,Y,Year,113485.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,APPLE INC,CUPERTINO,California,95014,1,2016-10-19,17-2131,CERTIFIED,140000.0,Y,Year,133349.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,QUALCOMM TECHNOLOGIES INC,SAN DIEGO,California,92121,25,2016-10-19,17-2072,CERTIFIED,131995.0,Y,Year,131995.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,QUALCOMM ATHEROS INC,SAN JOSE,California,95110,25,2016-10-19,15-1133,CERTIFIED,122454.0,Y,Year,122454.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,VINGS TECHNOLOGIES LIMITED,SUNNYVALE,California,94086,1,2016-10-19,15-1121,CERTIFIED,80000.0,Y,Year,74443.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,CAPGEMINI AMERICA INC,CHICAGO,Illinois,60606,2,2016-10-19,15-1131,CERTIFIED,88338.0,Y,Year,88338.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,EMC CORPORATION,HOPKINTON,Massachusetts,1748,1,2016-10-19,15-1132,CERTIFIED,124675.0,Y,Year,124675.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,KPMG LLP,DALLAS,Texas,75201,1,2016-10-19,13-2011,CERTIFIED,59000.0,Y,Year,58469.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,GROUPON INC,CHICAGO,Illinois,60654,1,2016-10-19,15-1111,CERTIFIED,155000.0,Y,Year,86798.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,CNH INDUSTRIAL AMERICA LLC,RACINE,Wisconsin,53404,1,2016-10-19,17-2141,CERTIFIED,67000.0,Y,Year,65811.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,CURRICULUM ASSOCIATES LLC,NORTH BILLERICA,Massachusetts,1862,1,2016-10-19,15-1132,CERTIFIED,131600.0,Y,Year,131581.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,OPTUM SERVICES INC,EDEN PRAIRIE,Minnesota,55344,1,2016-10-19,15-1199,CERTIFIED,107266.0,Y,Year,107266.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,CAMBAY CONSULTING LLC,KATY,Texas,77449,1,2016-10-19,15-1142,CERTIFIED,67288.0,Y,Year,67288.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,REDWOOD TRUST INC,MILL VALLEY,California,94941,1,2016-10-19,15-1132,CERTIFIED,104333.0,Y,Year,104333.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,HEWLETT PACKARD ENTERPRISE COMPANY,PLANO,Texas,75024,10,2016-10-19,15-1121,CERTIFIED,94200.0,Y,Year,94200.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,SMART INFORMATION MANAGEMENT SYSTEMS INC,PLAINSBORO,New Jersey,8536,1,2016-10-19,15-1131,CERTIFIED,65100.0,Y,Year,55910.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,VEDICSOFT SOLUTIONS LLC,ISELIN,New Jersey,8830,1,2016-10-19,13-1111,CERTIFIED,64896.0,Y,Year,64896.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,NIIT TECHNOLOGIES LIMITED,ATLANTA,Georgia,30338,1,2016-10-19,15-1121,CERTIFIED,67600.0,Y,Year,67600.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,IBM INDIA PRIVATE LIMITED,DURHAM,North Carolina,27709,1,2016-10-19,15-1131,CERTIFIED,70658.0,Y,Year,67891.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,SAXON GLOBAL INC,IRVING,Texas,75038,1,2016-10-19,15-1121,CERTIFIED,65000.0,Y,Year,62754.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,MAAYEE INC,JOHNS CREEK,Georgia,30097,1,2016-10-19,15-1131,CERTIFIED,75000.0,Y,Year,74547.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,IBM INDIA PRIVATE LIMITED,DURHAM,North Carolina,27709,1,2016-10-19,15-1131,CERTIFIED,75795.0,Y,Year,75795.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,SILVERXIS INC,IRVING,Texas,75063,1,2016-10-19,11-1021,CERTIFIED,51000.0,Y,Year,50981.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,STRATEGIC RESOURCES INTERNATIONAL INC,PARLIN,New Jersey,8859,1,2016-10-19,3131-11-01 00:00:00,CERTIFIED,91270.4,Y,Hour,87942.3999999999,Hour,2017,2016-10-13,6,0,H1B
2016-10-13,COLLABORATE SOLUTIONS INC,SHREWSBURY,Massachusetts,1545,1,2016-10-19,13-1111,CERTIFIED,60000.0,Y,Year,55723.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,ILKEM MARBLE AND GRANITE INC,CHERRY HILL,New Jersey,8003,1,2016-10-19,13-2011,CERTIFIED,54080.0,N,Hour,53955.1999999999,Hour,2017,2016-10-13,6,0,H1B
2016-10-13,ESTUATE INC,SUNNYVALE,California,94089,1,2016-10-19,15-1132,CERTIFIED,90000.0,Y,Year,81827.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,QUEST IT SOLUTIONS INC,SUGAR LAND,Texas,77478,1,2016-10-19,15-1121,CERTIFIED,59000.0,Y,Year,58365.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,GEORGETOWN UNIVERSITY,WASHINGTON,District of Columbia,20057,1,2016-10-19,19-1021,CERTIFIED,54500.0,Y,Year,42640.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,EMPOWER PROFESSIONALS,SOMERSET,New Jersey,8873,1,2016-10-19,15-1132,CERTIFIED,71000.0,Y,Year,70803.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,ERPMARK INC,PRINCETON,New Jersey,8540,1,2016-10-19,15-1131,CERTIFIED,60000.0,Y,Year,55349.0,Year,2017,2016-10-13,6,0,H1B
2016-10-13,PIORION SOLUTIONS INC,ALPHARETTA,Georgia,30009,1,2016-10-19,15-1131,CERTIFIED,74880.0,Y,Hour,60777.6,Hour,2017,2016-10-13,6,0,H1B
2016-10-13,POPULUS GROUP LLC,TROY,Michigan,48084,1,2016-10-19,15-1199,CERTIFIED,101920.0,Y,Hour,95305.6,Hour,2017,2016-10-13,6,0,H1B
